"Site ID",Verified?,Updated,"Site Name","Site Name (Spanish)","Site Phone","Site Fax","Site Email","Site Website","Summer Site?","Age 5","Age 6","Age 7","Age 8","Age 9","Age 10","Age 11","Age 12","Age 13","Age 14","Age 15","Age 16","Age 17","Age 18","Tutoring/Academic Enrichment","Arts and Culture","Sports and Recreation","Volunteering/Community Service","Science, Technology, Engineering, and Mathematics","College and Career Readiness",Leadership,"Character Education",Prevention,Nutrition,Mentoring,"Support Services (medical, dental, mental health, etc.)","Monday Morning Start Time","Monday Morning End Time","Monday Afternoon Start Time","Monday Afternoon End Time","Tuesday Morning Start Time","Tuesday Morning End Time","Tuesday Afternoon Start Time","Tuesday Afternoon End Time","Wednesday Morning Start Time","Wednesday Morning End Time","Wednesday Afternoon Start Time","Wednesday Afternoon End Time","Thursday Morning Start Time","Thursday Morning End Time","Thursday Afternoon Start Time","Thursday Afternoon End Time","Friday Morning Start Time","Friday Morning End Time","Friday Afternoon Start Time","Friday Afternoon End Time","Saturday Start Time","Saturday End Time","Sunday Start Time","Sunday End Time","This sites charge a fee?","Charge Frequency",Cost,"Fee assistance available?","Scholarships available?","Accepts DES child care subsidy?","Multiple child discount available?","Other financial assistance available?","Transportation provided?","Snacks provided?","Breakfast provided?","Lunch provided?","Dinner provided?","What percentage of your clientèle receive a free or reduced lunch at their school?","Spanish spoken?","Other languages spoken?","What is the capacity of this site?","Does this site run at capacity?","On a typical day this site is operating, how many children or teens attend at this site?","Does everyone pay the same amount at this site?","Is sliding scale assistance available at this site?","Please describe what other financial assistance is available at this site.","What is the average monthly transportation cost to this site?","What is the number of full-time, paid staff at this site?","What is the number of part-time, paid staff at this site?","What is the number of volunteer staff at this site?","On a typical day, how many staff members are working at this site?","Do you provide referrals for needed parental services at this site?","Do you provide parent education at this site?","Do you provide information and handouts to parents at this site?","Please describe any other items or services provided to parents at this site","What percentage of your total clientele at this site are African American?","What percentage of your total clientele at this site are Asian American?","What percentage of your total clientele at this site are Latino?","What percentage of your total clientele at this site are Native American?","What percentage of your total clientele at this site are White?","What percentage of your total clientele at this site are another race or ethnicity?","Which response best describes the type of program operating at the site?","What percentage of your program budget at this site comes from the federal government?","What percentage of your program budget at this site comes from the state or local government?","What percentage of your program budget at this site comes from parent fees?","What percentage of your program budget at this site comes from grants?","What percentage of your program budget at this site comes from religious organizations?","What is the biggest barrier to operating at full attendence at this site?","Please describe any other barriers you see to operating at full attendence at this site.","When hiring staff for this site, do you require fingerprinting?","When hiring staff for this site, do you require drug test?","When hiring staff for this site, do you require background check?","When hiring staff for this site, do you require personal references?","When hiring staff for this site, do you require other?","How often do you provide staff training/professional development throughout the year for staff at this site?","Approximately how many hours of training/professional development do you provide to your staff at this site per year?","Most used delivery method for your staff's training/professional development at this site.","Second most used delivery method for your staff's training/professional development at this site.","Third most used delivery method for your staff's training/professional development at this site.","Fourth most used delivery method for your staff's training/professional development at this site.","Least used delivery method for your staff's training/professional development at this site.","Who trains your staff for this site? Our own staff?","Who trains your staff for this site? Arizona Association of Supportive Child Care?","Who trains your staff for this site? Arizona Center for Afterschool Excellence?","Who trains your staff for this site? Arizona Department of Health Services?","Who trains your staff for this site? National Afterschool Association?","Who trains your staff for this site? National Institute on Out-of-School Time (NIOST)?","Who trains your staff for this site? Southwest Human Development?","Who trains your staff for this site? Other?","Name the one most important area in which your staff needs the most training at this site.","Please describe if ""other"" selected.","Name the second most important area in which your staff needs the most training at this site.","Please describe if ""other"" selected.","Do you evaluate the quality of your program at this site?","How do you assess the quality of your program at this site?","How frequently do the children/teens at your site have the opportunity to plan activities/projects?","How often do the children/teens at your site have the opportunity to create rules and expectations that are followed?","Do you and/or your staff regularly collaborate with the schools attended by the children/teens at this site? ","How often do you collaborate with the schools attended by the children/teens at this site? "
38,Yes,5/01/2012,"Manzanita CARE Program",,520-209-7814,,euno@cfsd16.org,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,No,Yes,Yes,Yes,Yes,No,"6:30 AM","7:50 AM","3:30 PM","6:00 PM","6:30 AM","7:50 AM","3:30 PM","6:00 PM","6:30 AM","7:50 AM","3:30 PM","6:00 PM","6:30 AM","7:50 AM","3:30 PM","6:00 PM","6:30 AM","7:50 AM","3:30 PM","6:00 PM",,,,,No,,,,,,,,No,Yes,Yes,,,0.00%,,,123,Yes,,,,,,4.00,10.00,0.00,8.00,,,Yes,,10.00%,10.00%,10.00%,0.00%,60.00%,10.00%,"Public School Based Program",0.00%,0.00%,100.00%,0.00%,0.00%,,,Yes,,Yes,Yes,,Monthly,18,Supervision,"On-line training",Workshops/conferences,"Trainers specializing in specific subject matter","Peer to peer coaching",Yes,,Yes,Yes,,,,"Child CAre Resource & Referral",Other,"Discipline and Art, Physical Activities",1,,Yes,"Parent/client survey",Monthly,Annually,Yes,Weekly
534,Yes,5/01/2012,"Marshall After School Kids - during school year and Marshall Summer Kids - during the summer",,520-731-4900,,cindy.pulcipher@tusd1.org,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,No,No,Yes,No,"6:30 AM","7:30 AM","2:07 PM","6:00 PM","6:30 AM","7:30 AM","2:07 PM","6:00 PM","6:30 AM","7:30 AM","2:07 PM","6:00 PM","6:30 AM","7:30 AM","2:07 PM","6:00 PM","6:30 AM","7:30 AM","2:07 PM","6:00 PM",,,,,Yes,Annual,$200.00,No,,,,,No,Yes,Yes,Yes,,50.00%,,,75,Yes,,Yes,,,,3.00,6.00,1.00,6.00,Yes,,Yes,,7.00%,5.00%,4.00%,8.00%,51.00%,25.00%,"Community Based Program",0.00%,0.00%,100.00%,0.00%,0.00%,,,Yes,,Yes,Yes,,Annually,18,Workshops/conferences,"On-line training","Trainers specializing in specific subject matter","Peer to peer coaching",Supervision,Yes,,Yes,Yes,,,,"numerous resources","Effective Program Operation",,"Enhancement of Social and Emotional Development",,Yes,"Formal self-assessment with agreed upon criteria","At least weekly",Annually,Yes,Weekly
1062,Yes,5/01/2012,"Marshall After School Kids - during school year and Marshall Summer Kids - during the summer",,520-731-4900,,cindy.pulcipher@tusd1.org,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,No,No,Yes,No,"6:30 AM",,,"6:00 PM","6:30 AM",,,"6:00 PM","6:30 AM",,,"6:00 PM","6:30 AM",,,"6:00 PM","6:30 AM",,,"6:00 PM",,,,,Yes,Annual,$200.00,No,,,,,No,Yes,Yes,Yes,,50.00%,,,75,Yes,,Yes,,,,3.00,6.00,1.00,6.00,Yes,,Yes,,7.00%,5.00%,4.00%,8.00%,51.00%,25.00%,"Community Based Program",0.00%,0.00%,100.00%,0.00%,0.00%,,,Yes,,Yes,Yes,,Annually,18,Workshops/conferences,"On-line training","Trainers specializing in specific subject matter","Peer to peer coaching",Supervision,Yes,,Yes,Yes,,,,"numerous resources","Effective Program Operation",,"Enhancement of Social and Emotional Development",,Yes,"Formal self-assessment with agreed upon criteria","At least weekly",Annually,Yes,Weekly
947,Yes,5/01/2012,"martial arts resiliency skills mars",,520-312-9987,,tycoa7@aol.com,http://oldschoolgym.us,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,"7:00 AM","5:00 PM","7:00 AM","5:00 PM",No,,,,,,,,No,,,,,100.00%,,,,Yes,,,,,,1.00,0.00,3.00,1.00,Yes,,Yes,,20.00%,0.00%,70.00%,0.00%,10.00%,0.00%,"Community Based Program",0.00%,10.00%,0.00%,90.00%,0.00%,,,Yes,,Yes,Yes,,Semi-annually,30,Supervision,"Peer to peer coaching","Trainers specializing in specific subject matter","On-line training",Workshops/conferences,Yes,,,,,,,,"Advancement of Physical/Intellectual Development",,"Commitment to Professionalism",,Yes,"Parent/client survey",Monthly,"At least weekly",Yes,Weekly
328,Yes,5/01/2012,"martial arts resiliency skills mars",,520-312-9987,,tycoa7@aol.com,http://oldschoolgym.us,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,No,"7:00 AM","8:00 AM","3:00 PM","7:00 PM","7:00 AM","8:00 AM","3:00 PM","7:00 PM","7:00 AM","8:00 AM","3:00 PM","7:00 PM","7:00 AM","8:00 AM","3:00 PM","7:00 PM","7:00 AM","8:00 AM","3:00 PM","7:00 PM","7:00 AM","5:00 PM","7:00 AM","5:00 PM",No,,,,,,,,No,,,,,100.00%,,,,Yes,,,,,,1.00,0.00,3.00,1.00,Yes,,Yes,,20.00%,0.00%,70.00%,0.00%,10.00%,0.00%,"Community Based Program",0.00%,10.00%,0.00%,90.00%,0.00%,,,Yes,,Yes,Yes,,Semi-annually,30,Supervision,"Peer to peer coaching","Trainers specializing in specific subject matter","On-line training",Workshops/conferences,Yes,,,,,,,,"Advancement of Physical/Intellectual Development",,"Commitment to Professionalism",,Yes,"Parent/client survey",Monthly,"At least weekly",Yes,Weekly
31,Yes,5/01/2012,"Maryland Elementary School 21st Century Community Learning Center After-School Program",,602-347-2315,,joan.rolfes@wesdschools.org,http://wesdschools.org,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,No,No,No,No,"6:50 AM","7:20 AM","2:45 PM","4:15 PM","6:50 AM","7:20 AM","2:45 PM","4:15 PM","6:50 AM","7:20 AM","2:45 PM","4:15 PM","6:50 AM","7:20 AM","2:45 PM","4:15 PM","6:50 AM","7:20 AM","2:45 PM","4:15 PM",,,,,No,,,,,,,,Yes,Yes,Yes,Yes,,83.16%,,,200,No,140,,,,$0.00,24.00,2.00,12.00,26.00,Yes,Yes,Yes,"ELL and Tech classes",17.00%,6.00%,48.00%,10.00%,19.00%,0.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,"Children/teens lose interest",,Yes,Yes,Yes,Yes,,Quarterly,6,"Trainers specializing in specific subject matter",Workshops/conferences,"On-line training","Peer to peer coaching",Supervision,Yes,,,,,,,,"Effective Program Operation",,"Availability of Community Services and Resources, including those available to children with special needs",,Yes,"Nationally recognized assessment or accreditation tool","At least weekly",Annually,Yes,Monthly
777,Yes,5/01/2012,"Maryland Elementary School 21st Century Community Learning Center After-School Program",,602-347-2315,,joan.rolfes@wesdschools.org,http://wesdschools.org,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,No,No,No,No,"7:45 AM","11:45 AM",,,"7:45 AM","11:45 AM",,,"7:45 AM","11:45 AM",,,"7:45 AM","11:45 AM",,,"7:45 AM","11:45 AM",,,,,,,No,,,,,,,,Yes,Yes,Yes,Yes,,83.16%,,,200,No,140,,,,$0.00,24.00,2.00,12.00,26.00,Yes,Yes,Yes,"ELL and Tech classes",17.00%,6.00%,48.00%,10.00%,19.00%,0.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,"Children/teens lose interest",,Yes,Yes,Yes,Yes,,Quarterly,6,"Trainers specializing in specific subject matter",Workshops/conferences,"On-line training","Peer to peer coaching",Supervision,Yes,,,,,,,,"Effective Program Operation",,"Availability of Community Services and Resources, including those available to children with special needs",,Yes,"Nationally recognized assessment or accreditation tool","At least weekly",Annually,Yes,Monthly
118,Yes,5/01/2012,"Maryland School PAC",,,,christopher.r.yanez@phoenix.gov,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,,,No,No,No,Yes,Yes,No,,,"2:30 PM","6:00 PM",,,"2:30 PM","6:00 PM",,,"2:30 PM","6:00 PM",,,"2:30 PM","6:00 PM",,,"2:30 PM","6:00 PM",,,,,Yes,Monthly,$16.00,,Yes,,,,No,Yes,,,,80.00%,,,70,No,35,Yes,,,,1.00,2.00,0.00,2.00,,,Yes,,5.00%,0.00%,65.00%,0.00%,30.00%,0.00%,"Public School Based Program",0.00%,100.00%,0.00%,0.00%,0.00%,"Children/teens lose interest",,Yes,Yes,Yes,Yes,,Annually,10,Supervision,"On-line training",Workshops/conferences,"Peer to peer coaching","Trainers specializing in specific subject matter",Yes,,Yes,,,,,,"Observing and Recording Principles of Child Growth and Development",,"Advancement of Physical/Intellectual Development",,Yes,"Parent/client survey","Less than annually","Less than annually",No,
291,Yes,5/01/2012,"M.A.S.H (Mandatory After School Help)",,520-579-4600,,k.t.neighbors@maranausd.org,http://Maranausd.org,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,,No,No,No,No,No,No,,,"3:30 PM","5:00 PM",,,"3:30 PM","5:00 PM",,,"3:30 PM","5:00 PM",,,"3:30 PM","5:00 PM",,,"3:30 PM","5:00 PM",,,,,No,,,,,,,,Yes,Yes,,,,45.00%,,,24,No,15,,,,$0.00,4.00,0.00,0.00,4.00,,,,"Copy of form students record work completed on at end of session.",0.00%,0.00%,60.00%,10.00%,30.00%,0.00%,"Public School Based Program",100.00%,0.00%,0.00%,0.00%,0.00%,Other,"Students don't show when assigned.",,,,,Yes,,,,,,,,,,,,,,,,Other,"None-the staff are teachers at the school and know the students.","Availability of Community Services and Resources, including those available to children with special needs",,Yes,"Formal self-assessment with agreed upon criteria","Less than annually","Less than annually",No,
516,Yes,5/01/2012,"MentorKids Afterschool Enrichment",,602-930-1889,,dkiddchapman@mentorkidsusa.org,http://www.mentorkidsusa.org,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,No,,,"3:00 PM","6:00 PM",,,"3:00 PM","6:00 PM",,,"3:00 PM","6:00 PM",,,"3:00 PM","6:00 PM",,,"3:00 PM","6:00 PM","9:00 AM","12:00 PM","9:00 AM","12:00 PM",No,,,,,,,,Yes,Yes,,,,98.00%,,,50,Yes,,,,,$0.00,0.00,3.00,12.00,3.00,Yes,,Yes,,77.00%,0.00%,18.00%,2.00%,3.00%,0.00%,"Faith-based Program",0.00%,0.00%,0.00%,95.00%,5.00%,,,Yes,,Yes,Yes,,Quarterly,8,Supervision,"Trainers specializing in specific subject matter","On-line training",Workshops/conferences,"Peer to peer coaching",,,,,,,Yes,"specialized trainers","Enhancement of Social and Emotional Development",,"Positive Relationships with Families",,Yes,"Informal self-assessment","At least weekly","At least weekly",Yes,Weekly
1049,Yes,5/01/2012,"MentorKids Afterschool Enrichment",,602-930-1889,,dkiddchapman@mentorkidsusa.org,http://www.mentorkidsusa.org,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,No,"7:30 AM",,,"3:30 PM","7:30 AM",,,"3:30 PM","7:30 AM",,,"3:30 PM","7:30 AM",,,"3:30 PM","7:30 AM",,,"3:30 PM","9:00 AM","12:00 PM","9:00 AM","12:00 PM",No,,,,,,,,Yes,Yes,,,,98.00%,,,50,Yes,,,,,$0.00,0.00,3.00,12.00,3.00,Yes,,Yes,,77.00%,0.00%,18.00%,2.00%,3.00%,0.00%,"Faith-based Program",0.00%,0.00%,0.00%,95.00%,5.00%,,,Yes,,Yes,Yes,,Quarterly,8,Supervision,"Trainers specializing in specific subject matter","On-line training",Workshops/conferences,"Peer to peer coaching",,,,,,,Yes,"specialized trainers","Enhancement of Social and Emotional Development",,"Positive Relationships with Families",,Yes,"Informal self-assessment","At least weekly","At least weekly",Yes,Weekly
477,Yes,5/01/2012,"Mesa Verde Before & After School - School Age Program",,520-696-6136,,mhatter@cep-az.org,http://cep-az.org,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,No,"6:30 AM","8:15 AM",,"6:00 PM","6:30 AM","8:15 AM","10:45 AM","6:00 PM","6:30 AM","8:15 AM","10:45 AM","6:00 PM","6:30 AM","8:15 AM","10:45 AM","6:00 PM","6:30 AM","8:15 AM","10:45 AM","6:00 PM",,,,,Yes,Monthly,$255.00,Yes,Yes,Yes,,,No,Yes,,,,36.00%,,,80,No,35,No,,,,1.00,3.00,0.00,3.00,Yes,Yes,Yes,,7.00%,2.00%,25.00%,0.00%,66.00%,0.00%,"Public School Based Program",0.00%,40.00%,60.00%,0.00%,0.00%,Other,economy,Yes,,,Yes,,Quarterly,12,Supervision,"Trainers specializing in specific subject matter",Workshops/conferences,"Peer to peer coaching","On-line training",Yes,Yes,Yes,Yes,Yes,,,"Blake Foundation, Tucson Children's Project","Observing and Recording Principles of Child Growth and Development",,"Enhancement of Social and Emotional Development",,Yes,"Nationally recognized assessment or accreditation tool","At least weekly","At least weekly",Yes,Weekly
1023,Yes,5/01/2012,"Mesa Verde Before & After School - School Age Program",,520-696-6136,,mhatter@cep-az.org,http://cep-az.org,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,No,Yes,Yes,Yes,No,"6:30 AM",,,"6:00 PM","6:30 AM",,,"6:00 PM","6:30 AM",,,"6:00 PM","6:30 AM",,,"6:00 PM","6:30 AM",,,"6:00 PM",,,,,Yes,Monthly,$255.00,Yes,Yes,Yes,,,No,Yes,,,,36.00%,,,80,No,35,No,,,,1.00,3.00,0.00,3.00,Yes,Yes,Yes,,7.00%,2.00%,25.00%,0.00%,66.00%,0.00%,"Public School Based Program",0.00%,40.00%,60.00%,0.00%,0.00%,Other,economy,Yes,,,Yes,,Quarterly,12,Supervision,"Trainers specializing in specific subject matter",Workshops/conferences,"Peer to peer coaching","On-line training",Yes,Yes,Yes,Yes,Yes,,,"Blake Foundation, Tucson Children's Project","Observing and Recording Principles of Child Growth and Development",,"Enhancement of Social and Emotional Development",,Yes,"Nationally recognized assessment or accreditation tool","At least weekly","At least weekly",Yes,Weekly
921,Yes,5/01/2012,"Milenio Kids Club",,480-783-3405,,jmowchan@kyrene.org,http://www.kyrene.org,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,No,"6:30 AM",,,"6:30 PM","6:30 AM",,,"6:30 PM","6:30 AM",,,"6:30 PM","6:30 AM",,,"6:30 PM","6:30 AM",,,"6:30 PM",,,,,Yes,Monthly,$225.00,Yes,Yes,Yes,,,No,Yes,,,,3.00%,,,150,No,140,Yes,,,,3.00,9.00,0.00,11.00,Yes,Yes,Yes,,8.00%,5.00%,40.00%,7.00%,40.00%,0.00%,"Public School Based Program",0.00%,0.00%,0.00%,0.00%,0.00%,"Program fees charged",,Yes,,Yes,Yes,,Monthly,18,Supervision,"Trainers specializing in specific subject matter",Workshops/conferences,"Peer to peer coaching","On-line training",Yes,Yes,Yes,,,,,,"Enhancement of Social and Emotional Development",,1,,Yes,"Nationally recognized assessment or accreditation tool","At least weekly",Annually,Yes,Monthly
282,Yes,5/01/2012,"Milenio Kids Club",,480-783-3405,,jmowchan@kyrene.org,http://www.kyrene.org,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,No,"6:30 AM","7:30 AM","2:35 PM","6:30 PM","6:30 AM","7:30 AM","2:35 PM","6:30 PM","6:30 AM","7:30 AM","2:35 PM","6:30 PM","6:30 AM","7:30 AM","2:35 PM","6:30 PM","6:30 AM","7:30 AM","2:35 PM","6:30 PM",,,,,Yes,Monthly,$225.00,Yes,Yes,Yes,,,No,Yes,,,,3.00%,,,150,No,140,Yes,,,,3.00,9.00,0.00,11.00,Yes,Yes,Yes,,8.00%,5.00%,40.00%,7.00%,40.00%,0.00%,"Public School Based Program",0.00%,0.00%,0.00%,0.00%,0.00%,"Program fees charged",,Yes,,Yes,Yes,,Monthly,18,Supervision,"Trainers specializing in specific subject matter",Workshops/conferences,"Peer to peer coaching","On-line training",Yes,Yes,Yes,,,,,,"Enhancement of Social and Emotional Development",,1,,Yes,"Nationally recognized assessment or accreditation tool","At least weekly",Annually,Yes,Monthly
76,Yes,5/01/2012,"Minds Alive! Middle School Summer Camp",,520-327-6395,,mbabbitt@stgregoryschool.org,http://www.stgregoryschool.org,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,,,Yes,No,No,No,No,No,"9:30 AM",,,"3:30 PM","9:30 AM",,,"3:30 PM","9:30 AM",,,"3:30 PM","9:30 AM",,,"3:30 PM","9:30 AM",,,"3:30 PM",,,,,Yes,,,No,,,,,No,Yes,,Yes,,5.00%,,,60,No,45,Yes,,,,3.00,9.00,7.00,7.00,,,Yes,,5.00%,5.00%,25.00%,0.00%,65.00%,0.00%,"Private School Based Program",0.00%,0.00%,0.00%,0.00%,0.00%,"Program fees charged",,,,Yes,Yes,,,,,,,,,,,,,,,,,Other,,"Commitment to Professionalism",,Yes,"Parent/client survey","Less than annually","Less than annually",No,
669,Yes,5/01/2012,"Mirage Roadrunners",,623-256-1816,,Vivian.bauer@dvusd.org,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,,,No,Yes,Yes,Yes,Yes,No,,,"6:30 AM","6:00 PM",,,"6:30 AM","6:00 PM",,,"6:30 AM","6:00 PM",,,"6:30 AM","6:00 PM",,,"6:30 AM","6:00 PM",,,,,Yes,Monthly,$234.00,Yes,,Yes,,,No,Yes,,,,1.00%,,,100,No,20,No,,,,1.00,2.00,0.00,2.00,,,Yes,,5.00%,0.00%,10.00%,0.00%,85.00%,0.00%,"Public School Based Program",0.00%,0.00%,100.00%,0.00%,0.00%,Other,"school offers free after school classes",Yes,,Yes,Yes,,Monthly,18,Supervision,"On-line training","Peer to peer coaching","Trainers specializing in specific subject matter",Workshops/conferences,Yes,,,,,,,,"Effective Program Operation",,"Advancement of Physical/Intellectual Development",,Yes,"Informal self-assessment",Monthly,Quarterly,Yes,Weekly
156,Yes,5/01/2012,"Montecito Community School Camp Fire Youth Club",,602-954-7544,,jseelbaugh@campfireaz.org,http://www.campfireaz.org,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,,,Yes,Yes,No,Yes,No,No,,,"3:30 PM","4:30 PM",,,"3:30 PM","4:30 PM",,,"3:30 PM","4:30 PM",,,"3:30 PM","4:30 PM",,,"3:30 PM","4:30 PM",,,,,No,,,,,,,,No,Yes,,,,100.00%,,,25,No,15,,,,,1.00,0.00,0.00,1.00,,,,"Family Gatherings",8.00%,1.00%,80.00%,2.00%,5.00%,4.00%,"Public School Based Program",0.00%,0.00%,0.00%,100.00%,0.00%,Other,"Conflict with school program - eg sports",Yes,,Yes,Yes,,Quarterly,32,Supervision,"Peer to peer coaching","Trainers specializing in specific subject matter","On-line training",Workshops/conferences,Yes,,,,,,,,"Youth engagement",,"Positive Relationships with Families",,Yes,"Parent/client survey",Monthly,Quarterly,Yes,Monthly
1111,Yes,5/01/2012,"Moon Mountain Elementary School 21st Afterschool Academy",,602-896-6084,,linda.femino@wesdschools.org,http://WESDschools.org,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,"8:30 AM",,,"12:30 PM","8:30 AM",,,"12:30 PM","8:30 AM",,,"12:30 PM","8:30 AM",,,"12:30 PM","8:30 AM",,,"12:30 PM",,,,,No,,,,,,,,Yes,Yes,Yes,Yes,,87.00%,,,180,No,160,,,,$0.00,27.00,0.00,5.00,23.00,Yes,Yes,Yes,,13.00%,2.00%,38.00%,5.00%,42.00%,0.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,Other,"committed and supportive parents",Yes,Yes,Yes,Yes,,Semi-annually,3,Supervision,"On-line training",Workshops/conferences,"Trainers specializing in specific subject matter","Peer to peer coaching",Yes,,,,,,,"curriculum people","Availability of Community Services and Resources, including those available to children with special needs",,"Advancement of Physical/Intellectual Development",,Yes,"Formal self-assessment with agreed upon criteria",Monthly,"At least weekly",Yes,Weekly
620,Yes,5/01/2012,"Moon Mountain Elementary School 21st Afterschool Academy",,602-896-6084,,linda.femino@wesdschools.org,http://WESDschools.org,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,"6:45 AM",,"2:30 PM","4:15 PM","6:45 AM",,"2:30 PM","4:15 PM","6:45 AM",,"2:30 PM","4:15 PM","6:45 AM",,"2:30 PM","4:15 PM","6:45 AM",,"2:30 PM","4:15 PM",,,,,No,,,,,,,,Yes,Yes,Yes,Yes,,87.00%,,,180,No,160,,,,$0.00,27.00,0.00,5.00,23.00,Yes,Yes,Yes,,13.00%,2.00%,38.00%,5.00%,42.00%,0.00%,"21st Century Community Center",100.00%,0.00%,0.00%,0.00%,0.00%,Other,"committed and supportive parents",Yes,Yes,Yes,Yes,,Semi-annually,3,Supervision,"On-line training",Workshops/conferences,"Trainers specializing in specific subject matter","Peer to peer coaching",Yes,,,,,,,"curriculum people","Availability of Community Services and Resources, including those available to children with special needs",,"Advancement of Physical/Intellectual Development",,Yes,"Formal self-assessment with agreed upon criteria",Monthly,"At least weekly",Yes,Weekly
583,Yes,5/01/2012,"Moon  Mountain Elementary School PAC",,,,christopher.r.yanez@phoenix.gov,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,,,No,No,No,Yes,Yes,No,,,"2:30 PM","6:00 PM",,,"2:30 PM","6:00 PM",,,"2:30 PM","6:00 PM",,,"2:30 PM","6:00 PM",,,"2:30 PM","6:00 PM",,,,,Yes,Monthly,$16.00,Yes,Yes,,,,No,Yes,,,,80.00%,,,70,No,50,Yes,,,,1.00,2.00,0.00,2.00,,,Yes,,2.00%,1.00%,55.00%,2.00%,40.00%,0.00%,"Public School Based Program",0.00%,100.00%,0.00%,0.00%,0.00%,"Children/teens lose interest",,Yes,Yes,Yes,Yes,,Annually,10,Supervision,"On-line training",Workshops/conferences,"Peer to peer coaching","Trainers specializing in specific subject matter",Yes,,Yes,,,,,,"Observing and Recording Principles of Child Growth and Development",,"Advancement of Physical/Intellectual Development",,Yes,"Parent/client survey","Less than annually","Less than annually",No,
586,Yes,5/01/2012,"Mountain Trail Middle School 9th Hour",,602-449-4600,,ideonise@pvschools.net,http://www.pvschools.net,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,,,No,No,No,No,Yes,No,,,"3:45 PM","5:00 PM",,,"3:45 PM","5:00 PM",,,"3:45 PM","5:00 PM",,,"3:45 PM","5:00 PM",,,"3:45 PM","5:00 PM",,,,,Yes,Monthly,$5.00,No,,,,,Yes,,,,,13.00%,,,30,No,10,Yes,,,$0.00,0.00,4.00,0.00,1.00,Yes,,,,1.00%,1.00%,16.00%,1.00%,80.00%,1.00%,"Public School Based Program",0.00%,0.00%,100.00%,0.00%,0.00%,"Children/teens lose interest",,,,,,Yes,,,,,,,,,,,,,,,,"Effective Program Operation",,"Availability of Community Services and Resources, including those available to children with special needs",,Yes,"Informal self-assessment","Less than annually","Less than annually",Yes,Weekly
